8; nicoleshaw@velazquez-choi.net; Qatar; http://www.reed.com/
298; cortezkathy@yahoo.com; Svalbard & Jan Mayen Islands; https://www.landry.com/
281; jenniferbrewer@kane.com; New Zealand; https://www.castaneda-cox.com/
288; imurphy@hotmail.com; Anguilla; https://www.wilson-johnson.com/
299; martinrandy@walker.net; Saint Vincent and the Grenadines; http://smith-schneider.com/
236; philippierce@ruiz.com; Singapore; http://stewart.info/
57; ryan52@cole.com; Libyan Arab Jamahiriya; http://www.taylor.biz/
147; greenjoseph@greene.com; Vanuatu; https://www.trujillo.com/
62; jillian47@harrington-wilkins.com; United States Virgin Islands; https://www.castro.org/
154; nkim@gmail.com; United States Virgin Islands; https://www.mejia.org/
235; jhouston@yahoo.com; Luxembourg; https://www.anderson.biz/
96; jonescarmen@weaver.info; Anguilla; http://www.dunn.org/
205; xsmith@carter-hayes.com; Tokelau; http://www.howard-adams.com/
